PAYER,Coding Tool,SHS Status,PIC Desc,ACK,Form Letter,Proofs,Status,Category,Comment
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,
BCBS HEALTHPLUS,BCBS,E03,#N/A,#N/A,#N/A,#N/A,SHS Error,,
BCBS HEALTHPLUS,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,
BCBS HEALTHPLUS,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,
BCBS HEALTHPLUS,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,
BCBS HEALTHPLUS,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,
BCBS HEALTHPLUS,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Write off Required, Proof Saved",0,1,4,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Write off Required, Proof Saved",0,1,4,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
OXFORD,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
OXFORD,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
OXFORD,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,
OXFORD,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
UNITED HEALTHCARE,UHC,C00,#N/A,0,1,1,Error,Missing,Missing PIC
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
UNITED HEALTHCARE,UHC,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,
UNITED HEALTHCARE,UHC,C00,Bundling-Appeal Uploaded,0,1,1,Correct,,
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
HEALTH INSURANCE PLAN,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,
GHI,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
BCBS HEALTHPLUS,BCBS,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
OXFORD,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
UNITED HEALTHCARE EMPIRE,UHC,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
OXFORD,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,
OXFORD,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
HEALTH INSURANCE PLAN,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
HEALTH INSURANCE PLAN,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
HEALTH INSURANCE PLAN,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
HEALTH INSURANCE PLAN,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,
LOCAL 1199,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
HEALTH INSURANCE PLAN,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
HEALTH INSURANCE PLAN,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
HEALTH INSURANCE PLAN,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
HEALTH INSURANCE PLAN,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,4,Correct,,
HEALTH INSURANCE PLAN,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
HEALTH INSURANCE PLAN,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
HEALTH INSURANCE PLAN,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
HEALTH INSURANCE PLAN,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
HEALTH INSURANCE PLAN,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
HEALTH INSURANCE PLAN,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
UNITED HEALTHCARE,UHC,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,
LOCAL 1199,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
LOCAL 1199,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
LOCAL 1199,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
LOCAL 1199,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
GHI,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
LOCAL 1199,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
GHI,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,
LOCAL 1199,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
GHI,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,
GHI,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
GHI,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
GHI,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
GHI,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
BCBS HEALTHPLUS,BCBS,C00,"Bundling-Write off Required, Proof Saved",0,1,4,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
OXFORD,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
AETNA,McKesson,C00,RPA UNABLE TO PROCESS/ERROR,0,1,1,SHS Error,,
OXFORD,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
OXFORD,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
UNITED HEALTHCARE,UHC,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
LOCAL 1199,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
GHI,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
GHI,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,
GHI,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
UNITED HEALTHCARE,UHC,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
UNITED HEALTHCARE EMPIRE,UHC,C00,"Bundling-Write off Required, Proof Saved",0,1,4,Correct,,
UNITED HEALTHCARE,UHC,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
GHI,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,
UNITED HEALTHCARE,UHC,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
GHI,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,
AETNA,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,
OXFORD,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,
HEALTH INSURANCE PLAN,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
AETNA,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,
UNITED HEALTHCARE,UHC,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
AETNA,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,
AETNA,McKesson,C00,RPA UNABLE TO PROCESS/ERROR,0,1,1,SHS Error,,
AETNA,McKesson,C00,RPA UNABLE TO PROCESS/ERROR,0,1,1,SHS Error,,
AETNA,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,
AETNA,McKesson,C00,RPA UNABLE TO PROCESS/ERROR,0,1,1,SHS Error,,
LOCAL 1199,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
HEALTH INSURANCE PLAN,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
AETNA,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
AETNA,McKesson,C00,RPA UNABLE TO PROCESS/ERROR,0,1,1,SHS Error,,
AETNA,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
AETNA,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
UNITED HEALTHCARE EMPIRE,UHC,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,
UNITED HEALTHCARE EMPIRE,UHC,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
LOCAL 1199,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
LOCAL 1199,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,
AETNA,McKesson,C00,RPA UNABLE TO PROCESS/ERROR,0,1,1,SHS Error,,
LOCAL 1199,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
AETNA,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
AETNA,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,
GHI,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
AETNA,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
AETNA,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,4,Correct,,
UNITED HEALTHCARE EMPIRE,UHC,C00,"Bundling-Write off Required, Proof Saved",0,1,4,Correct,,
HEALTHFIRST,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,
AETNA,McKesson,C00,RPA UNABLE TO PROCESS/ERROR,0,1,1,SHS Error,,
GHI,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,
GHI,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,
GHI,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,
GHI,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
GHI,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,
GHI,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
GHI,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
GHI,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
AETNA,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,
AETNA,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,
AETNA,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,
AETNA,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
GHI,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
GHI,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
GHI,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
GHI,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
GHI,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
GHI,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
GHI,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
AETNA,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
GHI,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
GHI,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
GHI,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,
GHI,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
GHI,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
AETNA,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
AETNA,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,
AETNA,McKesson,C00,RPA UNABLE TO PROCESS/ERROR,0,1,1,SHS Error,,
UNITED HEALTHCARE,UHC,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
HEALTH INSURANCE PLAN,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,RPA UNABLE TO PROCESS/ERROR,#N/A,#N/A,#N/A,SHS Error,,
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Write off Required, Proof Saved",0,1,4,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,
